Price,Close,High,Low,Open,Volume,MACD,MACD_Signal,MACD_Hist,K,D,J
2024-08-20,964.9723510742188,968.9393494342361,960.0136031241971,968.9393494342361,24039959,0.32919132233678283,-6.58985243949269,6.919043761829473,95.81831440550937,94.1674206035886,99.12010200935094
2024-08-21,950.0961303710938,956.0466280560902,948.1126311427616,953.071379213592,29758188,1.0726732250883515,-5.0573473065764825,6.130020531664834,80.63644759859504,87.40193410109183,67.10547459360146
2024-08-22,943.1538696289062,956.0466144293014,940.178620828815,950.096116829119,24349754,1.0891505173249243,-3.8280477417962016,4.917198259121125,62.05735590914371,74.72964500511776,36.71277771719559
2024-08-23,941.17041015625,944.1456590819284,931.2529137373223,936.2116619467861,27592153,0.9314234177847993,-2.8761535098800013,3.8075769276648006,46.02877170694019,60.379208356028975,17.327898408762636
2024-08-26,942.162109375,953.0713548519736,937.2033614309211,949.1043564967105,25057581,0.8763434522016951,-2.125654117463662,3.001997569665357,37.488022635431804,48.93361549573039,14.596836914834626
2024-08-27,934.2281494140625,938.1951479253748,932.2446501584063,937.2033982975468,18693037,0.19029432613206154,-1.6624644287445174,1.852758754876579,22.69136747082628,35.812491483278336,-3.5508805540778354
2024-08-28,956.046630859375,956.046630859375,935.2198889008201,937.2033881349682,31059233,1.3911284956336658,-1.051745843868881,2.4428743395025467,44.24043308429242,40.02646228378538,52.6683746853065
2024-08-29,935.2198486328125,939.1868469303006,929.2693511865804,934.2280990584405,43530708,0.6547039380458273,-0.7104558874859392,1.3651598255317665,29.6202136546792,34.82333796923229,19.213965025573017
2024-08-30,936.2116088867188,944.1456055721994,933.2363601296635,936.2116088867188,63834981,0.14938689536950278,-0.5384873309148509,0.6878742262843537,23.56011691909532,29.191727444163806,12.296895868958352
2024-09-02,940.1785888671875,947.1208358313967,935.2198410356095,942.1620879998187,18646835,0.06823505814895725,-0.4171428531020893,0.48537791125104657,32.150383253389165,30.671055348776484,35.10903906261453
2024-09-03,932.24462890625,944.145624168883,931.2528793010306,940.1786257480053,19547575,-0.6290315355105349,-0.45952058958377845,-0.16951094592675647,21.630792785636203,26.150924067206343,12.590530222495921
2024-09-04,881.6653442382812,897.5333369354831,880.6735946947061,886.6240919561568,79709021,-5.202969307070134,-1.4082103330810496,-3.794758973989085,11.473290511219021,18.812107289212683,-3.204343044768301
2024-09-05,894.55810546875,907.4508497826012,892.5746063435421,899.5168532817696,30512026,-7.698763311336393,-2.6663209287321186,-5.032442382604274,14.94717429925193,16.87964079423231,11.082241309291177
2024-09-06,910.4261474609375,910.4261474609375,895.5499032213797,901.5004009172028,24458336,-8.300595568164454,-3.7931758566185856,-4.507419711545868,27.210454788359804,22.045047791296057,37.54126878248729
2024-09-09,891.5828857421875,892.5746353370064,883.6488889836363,884.6406385784552,35885268,-10.18068906240967,-5.070678497776802,-5.1100105646328675,20.842093256693143,21.4435705239946,19.639138722090223
2024-09-10,896.5416259765625,903.4838730803633,893.5663772177908,899.5168747353342,33498628,-11.142108515701125,-6.284964501361667,-4.8571440143394575,22.361370267377556,21.90247039568608,23.27917001076051
2024-09-11,893.56640625,898.5251543423974,892.5746566315206,898.5251543423974,18029342,-12.005721244863821,-7.429115850062098,-4.576605394801723,20.88222528399516,21.39234783984062,19.861980172304243
2024-09-12,936.4019165039062,940.3866055103059,924.4478494847075,932.4172274975067,39454846,-9.128445827288033,-7.768981845507286,-1.3594639817807472,52.375375717389815,36.88386177861522,83.35840359493899
2024-09-13,943.3751220703125,951.3445000814662,935.4057440591589,951.3445000814662,25347586,-6.213875231841143,-7.457960522774057,1.2440852909329134,70.54931520198437,53.7165884902998,104.21476862535351
2024-09-16,943.3751220703125,948.3559833272835,939.3904330647357,948.3559833272835,13626239,-3.8595663581224926,-6.7382816898437445,2.878715331721252,79.63628494428164,66.67643671729073,105.55598139826347
2024-09-18,937.3980712890625,944.3712769203307,929.4286934247559,941.3827602212158,28424324,-2.4478404782645384,-5.880193447527904,3.4323529692633654,79.51730570722182,73.09687121225627,92.35817469715292
2024-09-19,956.3253784179688,956.3253784179688,932.4172439575195,936.4019330342611,32739630,0.1959788336538395,-4.664958991291555,4.8609378249453945,89.75865285361091,81.4277620329336,106.42043449496555
2024-09-20,969.2755737304688,978.2411237444196,967.283229282924,977.2449515206473,60133709,3.298177876938439,-3.072331617645556,6.370509494583995,90.14027462375626,85.78401832834493,98.85278721457894
2024-09-23,973.2603149414062,973.2603149414062,967.2832812774877,967.2832812774877,14497067,6.0089607239521,-1.2560731493260249,7.265033873278125,92.1630436900242,88.97353100918457,98.54206905170344
2024-09-24,983.2219848632812,983.2219848632812,967.283229282924,972.2640904017857,26785975,8.85897838163146,0.7669371568654719,8.092041224765987,96.0815218450121,92.52752642709834,103.18951268083964
2024-09-25,1001.1531372070312,1001.1531372070312,994.1799312762361,996.1722758278918,39405222,12.421346495478474,3.097819024588073,9.3235274708904,98.04076092250605,95.2841436748022,103.5539954179138
2024-09-26,1011.1148071289062,1011.1148071289062,1001.153084891183,1006.1339460100446,38321585,15.865484965958672,5.651352212862193,10.214132753096479,99.02038046125303,97.15226206802761,102.75661724770387
2024-09-27,996.1722412109375,1021.076547241211,996.1722412109375,1016.0956860351563,35783779,17.191081244634006,7.959298019216556,9.23178322541745,85.92323483931435,91.53774845367099,74.6942076106011
2024-09-30,953.3368530273438,986.2105376144935,953.3368530273438,974.2564704918937,61603217,14.616676066618652,9.290773628696975,5.325902437921677,56.005108678311835,73.77142856599141,20.47246890295267
2024-10-01,968.2794189453125,973.2602801538789,963.298557736746,963.298557736746,26760355,13.625119706169585,10.157642844191498,3.4674768619780867,48.22726492200441,60.99934674399791,22.683101278017418
2024-10-04,973.2603149414062,982.2258654372841,963.2985921682086,982.2258654372841,40934818,13.090323723099687,10.744179019973137,2.3461447031265497,38.81953137690247,49.90943906045019,16.63971600980703
2024-10-07,1001.1531372070312,1006.1339985861707,985.214380793785,989.1990698970966,39667071,14.74721498578026,11.54478621313456,3.2024287726456997,54.70390506611237,52.30667206328128,59.49837107177453
2024-10-08,1006.1339721679688,1006.1339721679688,993.1837329222424,996.1722496712562,30845902,16.274621299741284,12.490753230455907,3.7838680692853774,66.32254411406802,59.31460808867465,80.33841616485476
2024-10-09,1016.095703125,1031.0382869944854,1016.095703125,1026.057425704657,46975717,18.080509385032315,13.608704461371188,4.471804923661127,73.545887175074,66.43024763187432,87.77716626147335
2024-10-11,1041.0,1045.980861244019,1016.0956937799043,1021.0765550239234,43058754,21.276000833507965,15.142163735798544,6.133837097709421,84.08477122760962,75.25750942974197,101.73929482334492
2024-10-14,1041.0,1050.9617224880383,1031.0382775119617,1041.0,36858874,23.537129451732426,16.82115687898532,6.715972572747106,86.94034422667187,81.09892682820691,98.62317902360178
2024-10-15,1065.904296875,1070.8851580753503,1045.980852073598,1045.980852073598,42850176,27.027107128953958,18.86234692897905,8.164760199974907,91.35152769803955,86.22522726312323,101.60412856787218
2024-10-16,1041.0,1065.9043062200956,1031.0382775119617,1036.0191387559807,52652149,27.466751346105298,20.583227812404303,6.883523533700995,81.78687899658759,84.00605312985542,77.34853073005195
2024-10-17,1031.038330078125,1050.9617760699728,1026.057468580163,1045.9809145720108,54173771,26.703527404565875,21.80728773083662,4.896239673729255,72.3749434104006,78.19049827012802,60.74383369094579
2024-10-18,1080.846923828125,1095.7895080285139,1070.8852010278658,1090.8086466283842,85011961,29.774581340344866,23.40074645273827,6.373834887606595,79.4307152021448,78.8106067361364,80.67093213416157
2024-10-21,1080.846923828125,1090.8086466283842,1075.8660624279953,1085.8277852282545,36491060,31.84136626050963,25.088870414292543,6.752495846217087,82.43380635071031,80.62220654342336,86.05700596528422
2024-10-22,1070.8851318359375,1070.8851318359375,1055.9425486010175,1060.923409679324,41197877,32.30310475686872,26.53171728280778,5.7713874740609405,75.59186600817571,78.10703627579954,70.56152547292805
2024-10-23,1055.942626953125,1065.9043498489093,1050.961765505233,1055.942626953125,31423466,31.10474444562226,27.446322715370677,3.6584217302515825,62.795949347210694,70.45149281150512,47.484862418621844
2024-10-24,1055.942626953125,1070.8852112968013,1050.961765505233,1065.9043498489093,38236996,29.811388139709834,27.919335800238507,1.8920523394713271,52.826545105061996,61.63901895828356,35.20159739861887
2024-10-25,1060.9234619140625,1065.9043232376027,1055.9426005905223,1060.9234619140625,22009575,28.855675439486276,28.106603728088064,0.7490717113982122,51.41325362989791,56.52613629409073,41.187488301512275
2024-10-28,1045.9808349609375,1075.866001674107,1045.9808349609375,1070.8851405552455,40142324,26.586053647443578,27.802493711959166,-1.216440064515588,39.99228842644631,48.25921236026852,23.458440558801883
2024-10-29,1036.0191650390625,1036.0191650390625,1016.095719557542,1031.0383036686824,45415773,23.710221837717086,26.98403933711075,-3.2738174993936653,32.49614318665478,40.37767777346165,16.733074013041033
2024-10-30,1026.057373046875,1050.9616782179157,1026.057373046875,1036.0190951152913,38201984,20.39220243370869,25.66567195643034,-5.273469522721651,22.498027631595974,31.43785270252881,4.6183774897303
2024-11-01,1021.0765380859375,1026.0573992473323,992.1875433498476,992.1875433498476,54480255,17.162893246405588,23.965116214425393,-6.802222968019805,25.895470697596615,28.66666170006271,20.35308869266443
2024-11-04,1036.0191650390625,1041.0000264094426,1021.0765809279221,1026.0574422983022,26747978,15.629223603082437,22.297937692156804,-6.668714089074367,39.138240388556866,33.902451044309785,49.60981907705103
2024-11-05,1045.9808349609375,1050.9616960797991,1026.057390485491,1026.057390485491,32385622,15.044182895066342,20.847186732738713,-5.803003837672371,51.71197552906327,42.807213286686526,69.52150001381675
2024-11-06,1055.942626953125,1075.8660727446934,1036.0191811615566,1045.980904057341,55349259,15.209046853745804,19.71955875694013,-4.5105119031943275,63.95123397903097,53.379223632858746,85.0952546713754
2024-11-07,1060.9234619140625,1070.885184561143,1045.9808779434418,1045.9808779434418,43975446,15.562222865506783,18.888091578653462,-3.3258687131466793,73.04703582377664,63.213129728317696,92.71484801469452
2024-11-08,1085.8277587890625,1085.8277587890625,1075.8660362313647,1080.8468975102135,37099479,17.648248005883715,18.640122864099514,-0.9918748582157981,86.52351791188832,74.868323820103,109.83390609545893
2024-11-11,1080.846923828125,1085.8277852282545,1065.9043396277361,1075.8660624279953,34690205,18.68414698786046,18.648927688851703,0.0352192990087552,90.60218583854598,82.73525482932449,106.33604785698893
2024-11-12,1045.9808349609375,1060.9234183175222,1045.9808349609375,1055.9425571986608,51099848,16.50148357991452,18.21943886706427,-1.7179552871497492,74.02447644114665,78.37986563523557,65.31369805296879
2024-11-13,1031.038330078125,1045.9809145720108,1031.038330078125,1041.000053074049,42331232,13.411373869875888,17.257825867626593,-3.8464519977507052,57.756944742543695,68.06840518888964,37.134023849851815
2024-11-14,1031.038330078125,1036.019191576087,1021.0766070822011,1026.057468580163,44627940,10.837511574319933,15.973763008965262,-5.136251434645329,36.57079968614138,52.31960243751551,5.073194183393099
2024-11-15,1031.038330078125,1041.000053074049,1026.057468580163,1036.019191576087,34791611,8.697448390345016,14.518500085241214,-5.821051694896198,25.977710069036096,39.1486562532758,-0.36418229944331415
2024-11-18,1021.0765380859375,1031.0382604087272,1016.0956769245428,1026.0573992473323,31815076,6.126971624146336,12.840194393022239,-6.713222768875903,16.560280940430037,27.854468596852918,-6.0280943724157225
2024-11-19,1036.0191650390625,1041.0000264094426,1021.0765809279221,1026.0574422983022,24349599,5.235246716699976,11.319204857757788,-6.083958141057812,22.565875262389113,25.210171929621016,17.27728192792531
2024-11-20,1021.0765380859375,1021.0765380859375,1021.0765380859375,1021.0765380859375,40203197,3.284936485639946,9.712351183334219,-6.427414697694273,14.854363537106543,20.03226773336378,4.498555144592068
2024-11-21,1006.1339721679688,1021.0765559130376,1006.1339721679688,1016.0956946646813,41429227,0.5274809153058868,7.875377129728553,-7.347896214422666,7.427181768553272,13.729724750958527,-5.177904196257238
2024-11-22,1036.0191650390625,1045.9808877798228,1031.0383036686824,1031.0383036686824,25187973,0.745074063133643,6.449316516409572,-5.704242453275929,30.986355049038437,22.35803989999848,48.24298534711835
2024-11-25,1026.057373046875,1045.9808171837076,1026.057373046875,1040.9999561494994,49566674,0.11238928711918561,5.181931070551495,-5.069541783432309,40.49308928297481,31.425564591486644,58.628138665951134
2024-11-26,1006.1339721679688,1016.0956946646813,1006.1339721679688,1011.114833416325,27312402,-1.973915827302335,3.7507616909807293,-5.724677518283064,20.246544641487404,25.836054616487026,9.06752469148816
2024-11-27,996.1722412109375,1016.0956860351563,996.1722412109375,1006.1339636230468,31276090,-4.380658590702751,2.1244776346440335,-6.505136225346785,10.123272320743702,17.979663468615364,-5.589509974999622
2024-11-28,1001.1531372070312,1001.1531372070312,988.2028976212687,1001.1531372070312,33689956,-5.819024794924076,0.5357771487304117,-6.354801943654487,16.26853306888718,17.124098268751272,14.557402669158996
2024-11-29,992.1875610351562,1006.1339725356504,990.1952165350856,991.1913887851209,40094983,-7.594838868410079,-1.0903460546976866,-6.5044928137123925,11.582520275143882,14.353309271947577,6.040942281536495
2024-12-02,1031.038330078125,1036.019191576087,1011.1148840862771,1016.0957455842391,31168404,-5.800388673344401,-2.0323545784270296,-3.768034094917371,42.86024812011299,28.606778696030283,71.3671869682784
2024-12-03,1050.961669921875,1060.9233919116557,1050.961669921875,1055.9425309167652,43414538,-2.7390528500924347,-2.173694232760111,-0.5653586173323237,64.58080181122688,46.59379025362858,100.55482492642346
2024-12-04,1065.904296875,1065.904296875,1050.9617132739486,1060.9234356746495,33466290,0.8826483393154376,-1.5624257183450014,2.445074057660439,82.29040090561344,64.44209557962101,117.9870115575983
2024-12-05,1070.8851318359375,1075.865992914244,1065.9042707576307,1065.9042707576307,31425359,4.107436409503862,-0.4284532927752289,4.535889702279091,88.30428942767108,76.37319250364604,112.16648327572119
2024-12-06,1060.9234619140625,1075.866045884683,1055.9426005905223,1070.885184561143,30765288,5.792508249536013,0.8157390156870196,4.9767692338489935,85.62941636867029,81.00130443615816,94.88564023369457
2024-12-09,1070.8851318359375,1070.8851318359375,1060.923409679324,1065.9042707576307,22247131,7.841372867266045,2.220865786002825,5.62050708126322,89.97376866332992,85.48753654974405,98.94623289050168
2024-12-10,1060.9234619140625,1070.885184561143,1055.9426005905223,1065.9043232376027,28506584,8.562585176651055,3.489209664132471,5.073375512518584,86.46415598649972,85.97584626812188,87.44077542325542
2024-12-11,1041.0,1055.9425837320573,1041.0,1041.0,25264194,7.440722244401968,4.27951218018637,3.161210064215598,72.88323454829793,79.4295404082099,59.790622828474
2024-12-12,1060.0,1065.0,1055.0,1060.0,22791260,7.992644764783563,5.0221386971058095,2.9705060676777535,74.19006421778852,76.80980231299921,68.95058802736713
2024-12-13,1065.0,1070.0,1055.0,1060.0,20423659,8.732838821893893,5.764278722063427,2.9685600998304658,71.51247089644465,74.16113660472193,66.2151394798901
2024-12-16,1085.0,1085.0,1075.0,1085.0,39722392,10.80868500542033,6.7731599787348085,4.035525026685521,85.75623544822233,79.95868602647212,97.35133429172271
2024-12-17,1075.0,1095.0,1075.0,1090.0,37880707,11.514163525215508,7.721360688030948,3.79280283718456,74.35959920559264,77.15914261603238,68.76051238471317
2024-12-18,1085.0,1090.0,1070.0,1075.0,41863190,12.733394120209141,8.723767374466588,4.009626745742553,77.92054034353706,77.53984147978471,78.68193807104174
2024-12-19,1070.0,1070.0,1055.0,1065.0,42702851,12.346940664774365,9.448402032528143,2.898538632246222,65.81212202362039,71.67598175170255,54.08440256745607
2024-12-20,1035.0,1060.0,1035.0,1060.0,52030520,9.111435072456288,9.381008640513773,-0.2695735680574849,32.906061011810195,52.29102138175637,-5.863859728082161
2024-12-23,1080.0,1080.0,1060.0,1065.0,30728473,10.062404365398606,9.51728778549074,0.5451165799078659,53.9530305059051,53.122025943830735,55.615039630053815
2024-12-24,1080.0,1095.0,1080.0,1095.0,26461906,10.692794502428569,9.752389128878306,0.9404053735502629,64.47651525295255,58.799270598391644,75.83100456207438
2024-12-25,1085.0,1090.0,1080.0,1090.0,15481622,11.463695099788993,10.094650323060444,1.3690447767285487,73.90492429314295,66.3520974457673,89.01057798789427
2024-12-26,1085.0,1090.0,1085.0,1085.0,14374900,11.937036649290349,10.463127588306424,1.4739090609839245,78.61912881323815,72.48561312950272,90.886160180709
2024-12-27,1090.0,1095.0,1080.0,1080.0,24948385,12.57071408380807,10.884644887406754,1.6860691964013164,85.1428977399524,78.81425543472756,97.80018235040211
2024-12-30,1090.0,1095.0,1085.0,1090.0,23954634,12.923929007332617,11.292501711391926,1.631427295940691,88.40478220330954,83.60951881901855,97.99530897189152
